id,type,pollster,date,sampleSize,marginError,link,spread_winner,spread_value,favorable_value,unfavorable_value,name,slug,polling_start_date,polling_end_date
136882,poll,Economist/YouGov,7/30 - 8/2,1325 RV ,0.0,https://docs.cdn.yougov.com/d1ik3gw9iw/econTabReport.pdf,Unfavorable,17.0,38,55,Kamala Harris Favorability,harris_favorability,2022-07-30,2022-08-02
136874,poll,Politico/Morning Consult,7/29 - 7/31,2006 RV ,0.0,https://assets.morningconsult.com/wp-uploads/2022/08/02220328/2207195_crosstabs_POLITICO_RVs_v2_08-03-22_SH.pdf,Unfavorable,10.0,42,52,Kamala Harris Favorability,harris_favorability,2022-07-29,2022-07-31
136855,poll,Harvard-Harris,7/27 - 7/28,1885 RV ,0.0,https://harvardharrispoll.com/key-results-june-2/,Unfavorable,15.0,36,51,Kamala Harris Favorability,harris_favorability,2022-07-27,2022-07-28
136656,poll,Economist/YouGov,7/23 - 7/26,1311 RV,0.0,https://docs.cdn.yougov.com/ldb835m1bk/econTabReport.pdf,Unfavorable,13.0,40,53,Kamala Harris Favorability,harris_favorability,2022-07-23,2022-07-26
136673,poll,Politico/Morning Consult,7/22 - 7/24,2006 RV,0.0,https://www.politico.com/f/?id=00000182-3e05-d73e-a5cf-fed7ae700000,Unfavorable,16.0,38,54,Kamala Harris Favorability,harris_favorability,2022-07-22,2022-07-24
136523,poll,Economist/YouGov,7/16 - 7/19,1278 RV ,0.0,https://docs.cdn.yougov.com/k4maehoie4/econTabReport.pdf,Unfavorable,12.0,41,53,Kamala Harris Favorability,harris_favorability,2022-07-16,2022-07-19
136538,poll,Quinnipiac,7/14 - 7/18,1367 RV ,0.0,https://poll.qu.edu/images/polling/us/us07202022_regvoter_uazj33.pdf,Unfavorable,24.0,27,51,Kamala Harris Favorability,harris_favorability,2022-07-14,2022-07-18
136510,poll,Politico/Morning Consult,7/15 - 7/17,2005 RV ,0.0,https://assets.morningconsult.com/wp-uploads/2022/07/19133716/2207093_crosstabs_POLITICO_RVs_v1_07-20-22_SH.pdf,Unfavorable,15.0,39,54,Kamala Harris Favorability,harris_favorability,2022-07-15,2022-07-17
136377,poll,Economist/YouGov,7/9 - 7/11,1304 RV ,0.0,https://docs.cdn.yougov.com/sdsvy1azjc/econTabReport.pdf,Unfavorable,18.0,38,56,Kamala Harris Favorability,harris_favorability,2022-07-09,2022-07-11
136402,poll,Politico/Morning Consult,7/8 - 7/10,2005 RV ,0.0,https://assets.morningconsult.com/wp-uploads/2022/07/12125609/2207038_crosstabs_POLITICO_Adults_v2_07-13-22_SH.pdf,Unfavorable,14.0,40,54,Kamala Harris Favorability,harris_favorability,2022-07-08,2022-07-10
136303,poll,Economist/YouGov,7/2 - 7/5,1345 RV,0.0,https://docs.cdn.yougov.com/0atxy0xx1u/econTabReport.pdf,Unfavorable,16.0,38,54,Kamala Harris Favorability,harris_favorability,2022-07-02,2022-07-05
136483,poll,CNN,6/13 - 7/13,1203 RV ,0.0,https://www.documentcloud.org/documents/22088874-cnn-poll-biden-approval-rating,Unfavorable,20.0,33,53,Kamala Harris Favorability,harris_favorability,2022-06-13,2022-07-13
136273,poll,Harvard-Harris,6/28 - 6/29,1308 RV,0.0,https://harvardharrispoll.com/wp-content/uploads/2022/07/HHP_June2022_KeyResults.pdf,Unfavorable,13.0,37,50,Kamala Harris Favorability,harris_favorability,2022-06-28,2022-06-29
136233,poll,Economist/YouGov,6/25 - 6/28,1359 RV,0.0,https://docs.cdn.yougov.com/uhxw71f4tf/econTabReport.pdf,Unfavorable,14.0,41,55,Kamala Harris Favorability,harris_favorability,2022-06-25,2022-06-28
136228,poll,Politico/Morning Consult,6/24 - 6/26,2004 RV,0.0,https://www.politico.com/f/?id=00000181-ad84-d7eb-adad-ed86a0e40000,Unfavorable,14.0,40,54,Kamala Harris Favorability,harris_favorability,2022-06-24,2022-06-26
136151,poll,Economist/YouGov,6/18 - 6/21,1290 RV,0.0,https://docs.cdn.yougov.com/i873rvg5xx/econTabReport.pdf,Unfavorable,12.0,41,53,Kamala Harris Favorability,harris_favorability,2022-06-18,2022-06-21
136141,poll,Politico/Morning Consult,6/17 - 6/20,2004 RV,0.0,https://www.politico.com/f/?id=00000181-8974-d221-a5c5-affe2dfc0000,Unfavorable,12.0,40,52,Kamala Harris Favorability,harris_favorability,2022-06-17,2022-06-20
136049,poll,Economist/YouGov,6/11 - 6/14,1304 RV,0.0,https://docs.cdn.yougov.com/3jwspvzrht/econTabReport.pdf,Unfavorable,11.0,42,53,Kamala Harris Favorability,harris_favorability,2022-06-11,2022-06-14
136105,poll,FOX News,6/10 - 6/13,1002 RV,0.0,https://static.foxnews.com/foxnews.com/content/uploads/2022/06/Fox_June-10-13-2022_National_Topline_June-16-Release.pdf,Unfavorable,17.0,39,56,Kamala Harris Favorability,harris_favorability,2022-06-10,2022-06-13
136066,poll,Politico/Morning Consult,6/10 - 6/12,2005 RV,0.0,https://www.politico.com/f/?id=00000181-65d7-dbda-a1d9-e5ff96cd0000,Unfavorable,12.0,40,52,Kamala Harris Favorability,harris_favorability,2022-06-10,2022-06-12
135972,poll,Economist/YouGov,6/4 - 6/7,1314 RV,0.0,https://docs.cdn.yougov.com/h1z6fc9iv8/econTabReport.pdf,Unfavorable,11.0,41,52,Kamala Harris Favorability,harris_favorability,2022-06-04,2022-06-07
135962,poll,Politico/Morning Consult,6/4 - 6/5,2006 RV,0.0,https://assets.morningconsult.com/wp-uploads/2022/06/06200027/2206017_crosstabs_POLITICO_RVs_v2_06-08-22_SH.pdf,Unfavorable,14.0,39,53,Kamala Harris Favorability,harris_favorability,2022-06-04,2022-06-05
135903,poll,Economist/YouGov,5/28 - 5/31,1280 RV,0.0,https://docs.cdn.yougov.com/o91vu7bpkr/econTabReport.pdf,Unfavorable,11.0,40,51,Kamala Harris Favorability,harris_favorability,2022-05-28,2022-05-31
135846,poll,Economist/YouGov,5/21 - 5/24,1332 RV,0.0,https://docs.cdn.yougov.com/d4z846zymi/econTabReport.pdf,Unfavorable,8.0,43,51,Kamala Harris Favorability,harris_favorability,2022-05-21,2022-05-24
135862,poll,Politico/Morning Consult,5/20 - 5/22,2005 RV,0.0,https://assets.morningconsult.com/wp-uploads/2022/05/24132604/2205143_crosstabs_POLITICO_RVs_v2_SH_05-25-22.pdf,Unfavorable,13.0,40,53,Kamala Harris Favorability,harris_favorability,2022-05-20,2022-05-22
135823,poll,Harvard-Harris,5/18 - 5/19,1963 RV,0.0,https://harvardharrispoll.com/key-results-may/,Unfavorable,13.0,38,51,Kamala Harris Favorability,harris_favorability,2022-05-18,2022-05-19
135756,poll,Economist/YouGov,5/15 - 5/17,1342 RV,0.0,https://docs.cdn.yougov.com/8ew54v1ohy/econTabReport.pdf,Unfavorable,9.0,42,51,Kamala Harris Favorability,harris_favorability,2022-05-15,2022-05-17
135746,poll,Politico/Morning Consult,5/13 - 5/16,2005 RV,0.0,https://assets.morningconsult.com/wp-uploads/2022/05/17122458/2205081_crosstabs_POLITICO_RVs_v1_SH.pdf,Unfavorable,12.0,40,52,Kamala Harris Favorability,harris_favorability,2022-05-13,2022-05-16
135660,poll,Economist/YouGov,5/8 - 5/10,1361 RV,0.0,https://docs.cdn.yougov.com/o1zu29c4cp/econTabReport.pdf,Unfavorable,12.0,41,53,Kamala Harris Favorability,harris_favorability,2022-05-08,2022-05-10
135713,poll,NBC News,5/5 - 5/10,1000 A,0.0,https://www.documentcloud.org/documents/22014966-nbc-news-may-poll,Unfavorable,17.0,31,48,Kamala Harris Favorability,harris_favorability,2022-05-05,2022-05-10
135649,poll,Politico/Morning Consult,5/6 - 5/9,2005 RV,0.0,https://assets.morningconsult.com/wp-uploads/2022/05/10135251/2205036_crosstabs_POLITICO_RVs_v2_SH.pdf,Unfavorable,15.0,39,54,Kamala Harris Favorability,harris_favorability,2022-05-06,2022-05-09
135582,poll,Economist/YouGov,4/30 - 5/3,1340 RV,0.0,https://docs.cdn.yougov.com/vbhhojqsfe/econTabReport.pdf,Unfavorable,3.0,46,49,Kamala Harris Favorability,harris_favorability,2022-04-30,2022-05-03
135580,poll,Politico/Morning Consult,4/29 - 5/2,2000 RV,0.0,https://assets.morningconsult.com/wp-uploads/2022/05/03132947/2204195_crosstabs_POLITICO_RVs_v2_SH.pdf,Unfavorable,11.0,41,52,Kamala Harris Favorability,harris_favorability,2022-04-29,2022-05-02
135548,poll,Reuters/Ipsos,4/27 - 4/28,1003 A,0.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2022-04/Reuters%20Ipsos%20News%20Issue%20Poll%204%20Topline%20and%20Writeup%20-%2027%20thru%2028%20April%202022_0.pdf,Unfavorable,4.0,48,52,Kamala Harris Favorability,harris_favorability,2022-04-27,2022-04-28
135475,poll,Economist/YouGov,4/26 - 4/27,1336 RV,0.0,https://docs.cdn.yougov.com/fj2j7o3ojc/econTabReport.pdf,Unfavorable,10.0,41,51,Kamala Harris Favorability,harris_favorability,2022-04-26,2022-04-27
135456,poll,Politico/Morning Consult,4/22 - 4/25,2004 RV,0.0,https://assets.morningconsult.com/wp-uploads/2022/04/26144616/2204148_crosstabs_POLITICO_RVs_v1_SH.pdf,Unfavorable,11.0,40,51,Kamala Harris Favorability,harris_favorability,2022-04-22,2022-04-25
135504,poll,Federalist/Susquehanna,4/19 - 4/27,800 LV,3.5,https://www.scribd.com/document/572044598/New-FDRLST-Susquehanna-Poll-Shows-GOP-With-10-Point-Generic-Ballot-Lead-Strong-Approval-For-Elon-Musk-s-Twitter-Purchase-Opposition-To-Trans-Sports,Unfavorable,15.0,38,53,Kamala Harris Favorability,harris_favorability,2022-04-19,2022-04-27
135421,poll,Harvard-Harris,4/20 - 4/21,1966 RV,0.0,https://harvardharrispoll.com/key-results-april/,Unfavorable,10.0,40,50,Kamala Harris Favorability,harris_favorability,2022-04-20,2022-04-21
135366,poll,Economist/YouGov,4/16 - 4/19,1260 RV,0.0,https://docs.cdn.yougov.com/9itq17lrr3/econTabReport.pdf,Unfavorable,9.0,43,52,Kamala Harris Favorability,harris_favorability,2022-04-16,2022-04-19
135396,poll,Politico/Morning Consult,4/15 - 4/17,2005 RV,0.0,https://www.politico.com/f/?id=00000180-433b-d4ee-a7e0-d3fb22550000,Unfavorable,7.0,43,50,Kamala Harris Favorability,harris_favorability,2022-04-15,2022-04-17
135327,poll,Economist/YouGov,4/9 - 4/12,1303 RV,0.0,https://docs.cdn.yougov.com/v29gmo3oqg/econTabReport%20%282%29.pdf,Unfavorable,8.0,43,51,Kamala Harris Favorability,harris_favorability,2022-04-09,2022-04-12
135309,poll,Politico/Morning Consult,4/8 - 4/11,2005 RV,0.0,https://assets.morningconsult.com/wp-uploads/2022/04/12125341/2204052_crosstabs_POLITICO_RVs_v1_SH.pdf,Unfavorable,18.0,37,55,Kamala Harris Favorability,harris_favorability,2022-04-08,2022-04-11
135252,poll,Economist/YouGov,4/2 - 4/5,1287 RV,0.0,https://docs.cdn.yougov.com/sjgq52uivh/econTabReport.pdf,Unfavorable,13.0,40,53,Kamala Harris Favorability,harris_favorability,2022-04-02,2022-04-05
135241,poll,Politico/Morning Consult,4/1 - 4/4,2003 RV,0.0,https://assets.morningconsult.com/wp-uploads/2022/04/05131819/2204008_crosstabs_POLITICO_RVs_v2_SH.pdf,Unfavorable,13.0,40,53,Kamala Harris Favorability,harris_favorability,2022-04-01,2022-04-04
135218,poll,Rasmussen Reports,3/27 - 3/28,1000 LV,0.0,https://www.rasmussenreports.com/public_content/politics/biden_administration/kamala_harris_vp_still_not_popular,Unfavorable,16.0,40,56,Kamala Harris Favorability,harris_favorability,2022-03-27,2022-03-28
135172,poll,Economist/YouGov,3/26 - 3/29,1313 RV,0.0,https://docs.cdn.yougov.com/3ixnq9227y/econTabReport.pdf,Unfavorable,12.0,40,52,Kamala Harris Favorability,harris_favorability,2022-03-26,2022-03-29
135162,poll,Politico/Morning Consult,3/25 - 3/27,2006 RV,0.0,https://assets.morningconsult.com/wp-uploads/2022/03/29162021/2203186_crosstabs_POLITICO_RVs_v2_SH.pdf,Unfavorable,12.0,40,52,Kamala Harris Favorability,harris_favorability,2022-03-25,2022-03-27
135146,poll,Harvard-Harris,3/23 - 3/24,1990 RV,0.0,https://thehill.com/homenews/campaign/600146-poll-trump-leads-biden-harris-in-2024-matchups,Unfavorable,13.0,38,51,Kamala Harris Favorability,harris_favorability,2022-03-23,2022-03-24
135100,poll,Economist/YouGov,3/19 - 3/22,1270 RV,0.0,https://docs.cdn.yougov.com/l8ynsbxwgl/econTabReport.pdf,Unfavorable,10.0,41,51,Kamala Harris Favorability,harris_favorability,2022-03-19,2022-03-22
135081,poll,Politico/Morning Consult,3/18 - 3/21,2005 RV,0.0,https://www.politico.com/f/?id=0000017f-b51c-d17b-a1ff-b7dde2e60000,Unfavorable,12.0,40,52,Kamala Harris Favorability,harris_favorability,2022-03-18,2022-03-21
135019,poll,Economist/YouGov,3/12 - 3/15,1292 RV,0.0,https://docs.cdn.yougov.com/bbui2643wn/econTabReport.pdf,Unfavorable,18.0,38,56,Kamala Harris Favorability,harris_favorability,2022-03-12,2022-03-15
135035,poll,Politico/Morning Consult,3/11 - 3/14,2005 RV,0.0,https://www.politico.com/f/?id=0000017f-9039-d4fc-a1ff-bebff8c90004,Unfavorable,14.0,39,53,Kamala Harris Favorability,harris_favorability,2022-03-11,2022-03-14
134969,poll,Economist/YouGov,3/5 - 3/8,1227 RV,0.0,https://docs.cdn.yougov.com/qtaw15lnp8/econTabReport.pdf,Unfavorable,12.0,41,53,Kamala Harris Favorability,harris_favorability,2022-03-05,2022-03-08
134960,poll,Politico/Morning Consult,3/4 - 3/6,2005 RV,0.0,https://assets.morningconsult.com/wp-uploads/2022/03/08161506/2203034_crosstabs_POLITICO_RVs_v1_SH.pdf,Unfavorable,5.0,44,49,Kamala Harris Favorability,harris_favorability,2022-03-04,2022-03-06
134900,poll,Economist/YouGov,2/26 - 3/1,1205 RV,0.0,https://docs.cdn.yougov.com/aa58ig9d3b/econTabReport.pdf,Unfavorable,9.0,42,51,Kamala Harris Favorability,harris_favorability,2022-02-26,2022-03-01
134917,poll,Politico/Morning Consult,2/25 - 2/27,2004 RV,0.0,https://assets.morningconsult.com/wp-uploads/2022/03/02054309/2202168_crosstabs_POLITICO_RVs_v1_SH.pdf,Unfavorable,11.0,41,52,Kamala Harris Favorability,harris_favorability,2022-02-25,2022-02-27
134839,poll,Harvard-Harris,2/23 - 2/24,2026 RV,0.0,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/a7e91458-499d-d0b4-70c5-192fa4bba67f/HHP_Feb_2022_Final_Deck_002_.pdf,Unfavorable,15.0,36,51,Kamala Harris Favorability,harris_favorability,2022-02-23,2022-02-24
134786,poll,Economist/YouGov,2/19 - 2/22,1290 RV,0.0,https://docs.cdn.yougov.com/4bmkoc0k8o/econTabReport.pdf,Unfavorable,12.0,41,53,Kamala Harris Favorability,harris_favorability,2022-02-19,2022-02-22
134806,poll,Politico/Morning Consult,2/19 - 2/21,2005 RV,0.0,https://assets.morningconsult.com/wp-uploads/2022/02/22150612/2202139_crosstabs_POLITICO_RVs_v1_SH.pdf,Unfavorable,8.0,42,50,Kamala Harris Favorability,harris_favorability,2022-02-19,2022-02-21
134733,poll,Economist/YouGov,2/12 - 2/15,1231 RV,0.0,https://docs.cdn.yougov.com/mfe5ie0pbd/econTabReport.pdf,Unfavorable,11.0,41,52,Kamala Harris Favorability,harris_favorability,2022-02-12,2022-02-15
134727,poll,Politico/Morning Consult,2/12 - 2/13,2005 RV,0.0,https://www.politico.com/f/?id=0000017f-0229-df48-a77f-42a928d30000,Unfavorable,9.0,42,51,Kamala Harris Favorability,harris_favorability,2022-02-12,2022-02-13
134668,poll,Economist/YouGov,2/5 - 2/8,1255 RV,0.0,https://docs.cdn.yougov.com/npwlx2cq4r/econTabReport.pdf,Unfavorable,13.0,40,53,Kamala Harris Favorability,harris_favorability,2022-02-05,2022-02-08
134705,poll,Federalist/Susquehanna,2/3 - 2/9,800 LV,3.4,https://www.scribd.com/document/558262784/New-FDRLST-Susquehanna-Polls-Shows-GOP-6-Ahead-Of-2022-Mid-Terms-Topline-Results,Unfavorable,9.0,39,48,Kamala Harris Favorability,harris_favorability,2022-02-03,2022-02-09
134683,poll,Politico/Morning Consult,2/5 - 2/6,2005 RV,0.0,https://assets.morningconsult.com/wp-uploads/2022/02/08222920/2202029_crosstabs_POLITICO_RVs_v2_SH.pdf,Unfavorable,12.0,40,52,Kamala Harris Favorability,harris_favorability,2022-02-05,2022-02-06
134616,poll,Economist/YouGov,1/29 - 2/1,1273 RV,0.0,https://docs.cdn.yougov.com/9uqg6clnvr/econTabReport.pdf,Unfavorable,6.0,44,50,Kamala Harris Favorability,harris_favorability,2022-01-29,2022-02-01
134629,poll,Politico/Morning Consult,1/28 - 1/30,2005 RV,0.0,https://www.politico.com/f/?id=0000017e-b883-d713-a1ff-fbab0b900000,Unfavorable,11.0,40,51,Kamala Harris Favorability,harris_favorability,2022-01-28,2022-01-30
134561,poll,Economist/YouGov,1/22 - 1/25,1249 RV,0.0,https://docs.cdn.yougov.com/w6rek2s6zg/econTabReport.pdf,Unfavorable,15.0,40,55,Kamala Harris Favorability,harris_favorability,2022-01-22,2022-01-25
134555,poll,Politico/Morning Consult,1/22 - 1/23,2005 RV,0.0,https://www.politico.com/f/?id=0000017e-92cd-db3e-a17e-d2ff8b5d0000,Unfavorable,13.0,39,52,Kamala Harris Favorability,harris_favorability,2022-01-22,2022-01-23
134532,poll,Harvard-Harris,1/19 - 1/20,1815 RV,0.0,https://harvardharrispoll.com/wp-content/uploads/2022/01/January-2022_HHP_Topline.pdf,Unfavorable,15.0,36,51,Kamala Harris Favorability,harris_favorability,2022-01-19,2022-01-20
134457,poll,Economist/YouGov,1/15 - 1/18,1162 RV,0.0,https://docs.cdn.yougov.com/0runc17e13/econTabReport.pdf,Unfavorable,15.0,39,54,Kamala Harris Favorability,harris_favorability,2022-01-15,2022-01-18
134503,poll,NBC News,1/14 - 1/18,1000 A,0.0,https://www.documentcloud.org/documents/21184709-220027-nbc-news-january-poll,Unfavorable,17.0,32,49,Kamala Harris Favorability,harris_favorability,2022-01-14,2022-01-18
134450,poll,Politico/Morning Consult,1/15 - 1/16,2005 RV,0.0,https://assets.morningconsult.com/wp-uploads/2022/01/18165343/2201075_crosstabs_POLITICO_RVs_v1_SH.pdf,Unfavorable,16.0,38,54,Kamala Harris Favorability,harris_favorability,2022-01-15,2022-01-16
134411,poll,Economist/YouGov,1/8 - 1/11,1258 RV,0.0,https://docs.cdn.yougov.com/vkklxli0e8/econTabReport.pdf,Unfavorable,10.0,41,51,Kamala Harris Favorability,harris_favorability,2022-01-08,2022-01-11
134404,poll,Politico/Morning Consult,1/8 - 1/9,2000 RV,0.0,https://assets.morningconsult.com/wp-uploads/2022/01/11193212/2201029_crosstabs_POLITICO_RVs_v1_SH.pdf,Unfavorable,12.0,40,52,Kamala Harris Favorability,harris_favorability,2022-01-08,2022-01-09
134364,poll,Economist/YouGov,1/2 - 1/4,1201 RV,0.0,https://docs.cdn.yougov.com/g43s025yft/econTabReport.pdf,Unfavorable,13.0,40,53,Kamala Harris Favorability,harris_favorability,2022-01-02,2022-01-04
134302,poll,Economist/YouGov,12/19 - 12/21,1315 RV,0.0,https://docs.cdn.yougov.com/wpndi3r0pc/econTabReport.pdf,Unfavorable,13.0,40,53,Kamala Harris Favorability,harris_favorability,2021-12-19,2021-12-21
134294,poll,Politico/Morning Consult,12/18 - 12/20,1998 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/12/21214204/2112154_crosstabs_POLITICO_RVs_v1_SH-1.pdf,Unfavorable,10.0,40,50,Kamala Harris Favorability,harris_favorability,2021-12-18,2021-12-20
134353,poll,CNBC/Change Research (D),12/17 - 12/20,1895 RV,0.0,https://changeresearch.com/wp-content/uploads/2022/01/CNBC-Change-Research-December-2021-Poll-Toplines.pdf,Unfavorable,20.0,35,55,Kamala Harris Favorability,harris_favorability,2021-12-17,2021-12-20
134153,poll,Economist/YouGov,12/12 - 12/14,1267 RV,0.0,https://docs.cdn.yougov.com/pnu6yfcz0j/econTabReport.pdf,Unfavorable,11.0,42,53,Kamala Harris Favorability,harris_favorability,2021-12-12,2021-12-14
134146,poll,Politico/Morning Consult,12/11 - 12/13,1998 RV,0.0,https://www.politico.com/f/?id=0000017d-bc86-d3d7-a37d-be9e2a280000,Unfavorable,7.0,43,50,Kamala Harris Favorability,harris_favorability,2021-12-11,2021-12-13
134065,poll,Economist/YouGov,12/4 - 12/7,1265 RV,0.0,https://docs.cdn.yougov.com/o8u558c9sy/econTabReport.pdf,Unfavorable,18.0,39,57,Kamala Harris Favorability,harris_favorability,2021-12-04,2021-12-07
134025,poll,Rasmussen Reports,12/5 - 12/6,1000 LV,0.0,https://www.rasmussenreports.com/public_content/politics/biden_administration/kamala_harris_vp_s_approval_remains_low,Unfavorable,18.0,39,57,Kamala Harris Favorability,harris_favorability,2021-12-05,2021-12-06
134059,poll,Politico/Morning Consult,12/4 - 12/6,2000 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/12/08091802/2112027_crosstabs_POLITICO_RVs_v2_SH.pdf,Unfavorable,8.0,42,50,Kamala Harris Favorability,harris_favorability,2021-12-04,2021-12-06
134082,poll,Harvard-Harris,11/30 - 12/2,1989 RV,0.0,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/420beaf6-8cb5-04e6-02db-69814f5573fb/HHP_November_vF_002_.pdf,Unfavorable,8.0,41,49,Kamala Harris Favorability,harris_favorability,2021-11-30,2021-12-02
134004,poll,Economist/YouGov,11/27 - 11/30,1272 RV,0.0,https://docs.cdn.yougov.com/qxe3vbsvhw/econTabReport.pdf,Unfavorable,7.0,43,50,Kamala Harris Favorability,harris_favorability,2021-11-27,2021-11-30
133979,poll,Economist/YouGov,11/20 - 11/23,1249 RV,0.0,https://docs.cdn.yougov.com/79n2jfbdep/econTabReport.pdf,Unfavorable,12.0,41,53,Kamala Harris Favorability,harris_favorability,2021-11-20,2021-11-23
133932,poll,Economist/YouGov,11/14 - 11/16,1299 RV,0.0,https://docs.cdn.yougov.com/anoy7rtkl2/econTabReport.pdf,Unfavorable,9.0,42,51,Kamala Harris Favorability,harris_favorability,2021-11-14,2021-11-16
133922,poll,Politico/Morning Consult,11/13 - 11/15,1998 RV,0.0,https://www.politico.com/f/?id=0000017d-2b9c-d8e1-a57d-ebfd75c40000,Unfavorable,12.0,41,53,Kamala Harris Favorability,harris_favorability,2021-11-13,2021-11-15
133879,poll,Economist/YouGov,11/6 - 11/9,1258 RV,0.0,https://docs.cdn.yougov.com/87gqotkd1s/econTabReport.pdf,Unfavorable,7.0,43,50,Kamala Harris Favorability,harris_favorability,2021-11-06,2021-11-09
133870,poll,Politico/Morning Consult,11/5 - 11/7,1998 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/11/10062949/2111037_crosstabs_POLITICO_RVs_v1_AUTO.pdf,Unfavorable,7.0,42,49,Kamala Harris Favorability,harris_favorability,2021-11-05,2021-11-07
133829,poll,USA Today/Suffolk,11/3 - 11/5,1000 RV,0.0,https://www.usatoday.com/story/news/politics/2021/11/07/biden-approval-falls-38-midterms-loom-usa-today-suffolk-poll/6320098001/,Unfavorable,19.0,34,53,Kamala Harris Favorability,harris_favorability,2021-11-03,2021-11-05
133785,poll,Economist/YouGov,10/30 - 11/2,1303 RV,0.0,https://docs.cdn.yougov.com/xtubiu759r/econTabReport.pdf,Unfavorable,10.0,41,51,Kamala Harris Favorability,harris_favorability,2021-10-30,2021-11-02
133795,poll,Politico/Morning Consult,10/30 - 11/1,1996 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/11/02070634/2110196_crosstabs_POLITICO_RVs_v1_LM.pdf,Unfavorable,10.0,41,51,Kamala Harris Favorability,harris_favorability,2021-10-30,2021-11-01
133807,poll,Harvard-Harris,10/26 - 10/28,1578 RV,0.0,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/f5e7728d-554a-39d2-2939-8c4849d081c6/HHP_October_12PM_vF.pdf,Unfavorable,8.0,40,48,Kamala Harris Favorability,harris_favorability,2021-10-26,2021-10-28
133703,poll,Economist/YouGov,10/24 - 10/26,1261 RV,0.0,https://docs.cdn.yougov.com/qwffht37bk/econTabReport.pdf,Unfavorable,7.0,43,50,Kamala Harris Favorability,harris_favorability,2021-10-24,2021-10-26
133722,poll,Politico/Morning Consult,10/22 - 10/24,1999 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/10/27074729/2110134_crosstabs_POLITICO_RVs_v2_SH.pdf,Unfavorable,8.0,42,50,Kamala Harris Favorability,harris_favorability,2021-10-22,2021-10-24
133663,poll,FOX News,10/16 - 10/19,1003 RV,0.0,https://static.foxnews.com/foxnews.com/content/uploads/2021/10/Fox_October-16-19_National_Topline_October-20-Release.pdf,Unfavorable,10.0,44,54,Kamala Harris Favorability,harris_favorability,2021-10-16,2021-10-19
133641,poll,Economist/YouGov,10/16 - 10/19,1268 RV,0.0,https://docs.cdn.yougov.com/mzvq4c7ty8/econTabReport.pdf,Unfavorable,11.0,42,53,Kamala Harris Favorability,harris_favorability,2021-10-16,2021-10-19
133630,poll,Politico/Morning Consult,10/16 - 10/18,1998 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/10/20054637/2110084_crosstabs_POLITICO_RVs_v1_SH.pdf,Unfavorable,8.0,42,50,Kamala Harris Favorability,harris_favorability,2021-10-16,2021-10-18
133590,poll,Economist/YouGov,10/9 - 10/12,1266 RV,0.0,https://docs.cdn.yougov.com/h2rgoa7a3x/econTabReport.pdf,Unfavorable,9.0,42,51,Kamala Harris Favorability,harris_favorability,2021-10-09,2021-10-12
133583,poll,Politico/Morning Consult,10/8 - 10/11,1999 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/10/13064013/2110042_crosstabs_POLITICO_RVs_v2_SH.pdf,Unfavorable,4.0,45,49,Kamala Harris Favorability,harris_favorability,2021-10-08,2021-10-11
133531,poll,Economist/YouGov,10/3 - 10/5,1261 RV,0.0,https://docs.cdn.yougov.com/j46zs8picp/econTabReport.pdf,Unfavorable,7.0,43,50,Kamala Harris Favorability,harris_favorability,2021-10-03,2021-10-05
133553,poll,Politico/Morning Consult,10/2 - 10/4,1998 RV,0.0,https://www.politico.com/f/?id=0000017c-5392-d47e-ab7e-dfb2c5590000,Unfavorable,8.0,42,50,Kamala Harris Favorability,harris_favorability,2021-10-02,2021-10-04
133476,poll,Economist/YouGov,9/26 - 9/28,1246 RV,0.0,https://docs.cdn.yougov.com/ab8vvo6g3z/econTabReport.pdf,Unfavorable,9.0,43,52,Kamala Harris Favorability,harris_favorability,2021-09-26,2021-09-28
133490,poll,Politico/Morning Consult,9/24 - 9/27,1999 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/09/29071926/2109161_crosstabs_POLITICO_RVs_v1_SH-2.pdf,Unfavorable,4.0,44,48,Kamala Harris Favorability,harris_favorability,2021-09-24,2021-09-27
133419,poll,Economist/YouGov,9/18 - 9/21,1281 RV,0.0,https://docs.cdn.yougov.com/h4zvi2yb6c/econTabReport.pdf,Unfavorable,6.0,44,50,Kamala Harris Favorability,harris_favorability,2021-09-18,2021-09-21
133412,poll,Politico/Morning Consult,9/18 - 9/20,1998 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/09/21221706/2109121_crosstabs_POLITICO_34B_INFRASTRUCTURE_RVs_v1_SH.pdf,Unfavorable,6.0,43,49,Kamala Harris Favorability,harris_favorability,2021-09-18,2021-09-20
