id,type,pollster,date,sampleSize,marginError,link,spread_winner,spread_value,right_direction_value,wrong_track_value,name,slug,polling_start_date,polling_end_date
111991,poll,USA Today/Suffolk,10/20 - 10/24,1000 LV,3.0,http://www.usatoday.com/story/news/politics/elections/2016/10/26/poll-clinton-builds-leads-nation-worried-election-day-violence-trump/92712708/,Wrong Track,-19.0,35,54,Direction of Country,country_direction,2016-10-20,2016-10-24
112007,poll,Associated Press-GfK,10/20 - 10/24,1212 LV,0.0,http://ap-gfkpoll.com/main/wp-content/uploads/2016/10/October-2016-AP-GfK-Poll-Topline_Campaign.pdf,Wrong Track,-35.0,32,67,Direction of Country,country_direction,2016-10-20,2016-10-24
111974,poll,Reuters/Ipsos,10/20 - 10/24,1777 A,2.7,http://www.realclearpolitics.com/docs/2016/2016_Reuters_Tracking_-_Core_Political_10.25_.16_.pdf,Wrong Track,-45.0,21,66,Direction of Country,country_direction,2016-10-20,2016-10-24
111826,poll,Rasmussen Reports,10/16 - 10/20,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_oct24,Wrong Track,-32.0,31,63,Direction of Country,country_direction,2016-10-16,2016-10-20
111604,poll,Economist/YouGov,10/15 - 10/18,925 RV,3.9,https://today.yougov.com/news/2016/10/19/yougoveconomist-poll-october-15-18-2016/,Wrong Track,-31.0,31,62,Direction of Country,country_direction,2016-10-15,2016-10-18
111545,poll,Bloomberg,10/14 - 10/17,1006 LV,3.1,http://www.bloomberg.com/politics/articles/2016-10-19/national-poll,Wrong Track,-34.0,30,64,Direction of Country,country_direction,2016-10-14,2016-10-17
111570,poll,Reuters/Ipsos,10/13 - 10/17,1750 A,2.7,http://www.realclearpolitics.com/docs/2016/2016_Reuters_Tracking_-_Core_Political_10.18_.16_.pdf,Wrong Track,-44.0,22,66,Direction of Country,country_direction,2016-10-13,2016-10-17
111423,poll,NBC News/Wall St. Jrnl,10/10 - 10/13,1000 RV,3.1,http://www.wsj.com/public/resources/documents/16991NBCWSJMiddleOctoberPoll.pdf,Wrong Track,-36.0,29,65,Direction of Country,country_direction,2016-10-10,2016-10-13
111499,poll,Rasmussen Reports,10/9 - 10/13,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_oct17,Wrong Track,-37.0,29,66,Direction of Country,country_direction,2016-10-09,2016-10-13
111434,poll,GWU/Battleground,10/8 - 10/13,1000 LV,3.1,https://mediarelations.gwu.edu/sites/mediarelations.gwu.edu/files/GWBattlegroundPoll60-questionnaire.pdf,Wrong Track,-32.0,31,63,Direction of Country,country_direction,2016-10-08,2016-10-13
111428,poll,CBS News,10/6 - 10/11,1331 A,3.0,http://www.cbsnews.com/news/cbs-news-poll-hispanics-in-america/,Wrong Track,-41.0,26,67,Direction of Country,country_direction,2016-10-06,2016-10-11
111201,poll,Reuters/Ipsos,10/6 - 10/10,3567 A,1.9,http://www.realclearpolitics.com/docs/2016/2016_Reuters_Tracking_-_Core_Political_10.11_.16_.pdf,Wrong Track,-40.0,25,65,Direction of Country,country_direction,2016-10-06,2016-10-10
111140,poll,Economist/YouGov,10/7 - 10/8,971 RV,4.2,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/osuqio16w8/trackingreport.pdf,Wrong Track,-32.0,30,62,Direction of Country,country_direction,2016-10-07,2016-10-08
111169,poll,Rasmussen Reports,10/2 - 10/6,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_oct10,Wrong Track,-35.0,30,65,Direction of Country,country_direction,2016-10-02,2016-10-06
110919,poll,Reuters/Ipsos,9/29 - 10/3,1928 A,2.5,http://www.realclearpolitics.com/docs/2016/2016_Reuters_Tracking_-_Core_Political_10.04_.16_.pdf,Wrong Track,-39.0,25,64,Direction of Country,country_direction,2016-09-29,2016-10-03
110898,poll,CBS News,9/28 - 10/2,1501 A,0.0,http://www.realclearpolitics.com/docs/2016/CBS_Oct_2016.pdf,Wrong Track,-25.0,35,60,Direction of Country,country_direction,2016-09-28,2016-10-02
110851,poll,Economist/YouGov,10/1 - 10/3,911 RV,3.9,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mqtik5afsu/trackingreport.pdf,Wrong Track,-33.0,30,63,Direction of Country,country_direction,2016-10-01,2016-10-03
110808,poll,Rasmussen Reports,9/25 - 9/29,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_oct3,Wrong Track,-36.0,29,65,Direction of Country,country_direction,2016-09-25,2016-09-29
110695,poll,Reuters/Ipsos,9/22 - 9/26,1705 LV,2.7,http://www.realclearpolitics.com/docs/2016/2016_Reuters_Tracking_-_Core_Political_9.27_.16__.pdf,Wrong Track,-43.0,22,65,Direction of Country,country_direction,2016-09-22,2016-09-26
110578,poll,Economist/YouGov,9/22 - 9/24,948 RV,3.8,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nnck19st8c/trackingreport.pdf,Wrong Track,-38.0,27,65,Direction of Country,country_direction,2016-09-22,2016-09-24
110588,poll,Bloomberg,9/21 - 9/24,1002 LV,3.1,https://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rf1VkxwwhH2c/v0,Wrong Track,-38.0,28,66,Direction of Country,country_direction,2016-09-21,2016-09-24
110638,poll,Rasmussen Reports,9/18 - 9/22,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_sep26,Wrong Track,-39.0,28,67,Direction of Country,country_direction,2016-09-18,2016-09-22
110499,poll,McClatchy/Marist,9/15 - 9/20,758 LV,3.6,http://www.mcclatchydc.com/news/politics-government/election/article103597247.html,Wrong Track,-24.0,35,59,Direction of Country,country_direction,2016-09-15,2016-09-20
110389,poll,NBC News/Wall St. Jrnl,9/16 - 9/19,1000 RV,3.1,http://www.nbcnews.com/politics/2016-election/poll-clinton-leads-trump-ahead-first-debate-n652141,Wrong Track,-32.0,30,62,Direction of Country,country_direction,2016-09-16,2016-09-19
110341,poll,Economist/YouGov,9/18 - 9/19,936 RV,4.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ovm10xc0t5/trackingreport.pdf,Wrong Track,-33.0,30,63,Direction of Country,country_direction,2016-09-18,2016-09-19
110361,poll,Reuters/Ipsos,9/15 - 9/19,1749 A,2.7,http://www.realclearpolitics.com/docs/2016/2016_Reuters_Tracking_-_Core_Political_9.20_.16_.pdf,Wrong Track,-46.0,21,67,Direction of Country,country_direction,2016-09-15,2016-09-19
110485,poll,Associated Press-GfK,9/15 - 9/16,1251 LV,0.0,http://ap-gfkpoll.com/main/wp-content/uploads/2016/09/September-2016-AP-GfK-Poll-Topline-Clinton.pdf,Wrong Track,-40.0,30,70,Direction of Country,country_direction,2016-09-15,2016-09-16
110284,poll,Rasmussen Reports,9/11 - 9/15,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_sep19,Wrong Track,-32.0,31,63,Direction of Country,country_direction,2016-09-11,2016-09-15
110172,poll,Economist/YouGov,9/10 - 9/13,926 RV,4.0,https://today.yougov.com/news/2016/09/13/yougoveconomist-poll-september-10-13-2016/,Wrong Track,-43.0,24,67,Direction of Country,country_direction,2016-09-10,2016-09-13
110152,poll,Reuters/Ipsos,9/8 - 9/12,1752 A,2.7,http://www.realclearpolitics.com/docs/2016/2016_Reuters_Tracking_-_Core_Political_9.13_.16_.pdf,Wrong Track,-43.0,22,65,Direction of Country,country_direction,2016-09-08,2016-09-12
110109,poll,Rasmussen Reports,9/4 - 9/8,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_sep12,Wrong Track,-33.0,30,63,Direction of Country,country_direction,2016-09-04,2016-09-08
109973,poll,Economist/YouGov,9/4 - 9/6,955 RV,4.7,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/j94gut74gx/trackingreport.pdf,Wrong Track,-34.0,28,62,Direction of Country,country_direction,2016-09-04,2016-09-06
110008,poll,Reuters/Ipsos,9/1 - 9/5,1760 A,2.7,http://www.realclearpolitics.com/docs/2016/2016_Reuters_Tracking_-_Core_Political_9.07_.16_.pdf,Wrong Track,-42.0,22,64,Direction of Country,country_direction,2016-09-01,2016-09-05
109958,poll,GWU/Battleground,8/28 - 9/1,1000 LV,3.1,http://www.realclearpolitics.com/docs/2016/BGGWTarranceGroupLakeResearch.pdf,Wrong Track,-39.0,27,66,Direction of Country,country_direction,2016-08-28,2016-09-01
109916,poll,Rasmussen Reports,8/28 - 9/1,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_sep5,Wrong Track,-37.0,28,65,Direction of Country,country_direction,2016-08-28,2016-09-01
109817,poll,Economist/YouGov,8/27 - 8/29,942 RV,4.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4wjzty6k90/trackingreport.pdf,Wrong Track,-38.0,27,65,Direction of Country,country_direction,2016-08-27,2016-08-29
109840,poll,Reuters/Ipsos,8/25 - 8/29,1946 A,2.5,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7353,Wrong Track,-39.0,24,63,Direction of Country,country_direction,2016-08-25,2016-08-29
109866,poll,USA Today/Suffolk,8/24 - 8/29,1000 LV,3.0,http://www.usatoday.com/story/news/politics/elections/2016/09/01/suffolk-poll-hillary-clinton-donald-trump-fear/89577824/,Wrong Track,-31.0,28,59,Direction of Country,country_direction,2016-08-24,2016-08-29
109786,poll,Rasmussen Reports,8/21 - 8/25,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-31.0,31,62,Direction of Country,country_direction,2016-08-21,2016-08-25
109739,poll,Reuters/Ipsos,8/20 - 8/24,1516 A,2.9,http://www.realclearpolitics.com/docs/2016/2016_Reuters_Tracking_-_Core_Political_8.24_.16_.pdf,Wrong Track,-45.0,21,66,Direction of Country,country_direction,2016-08-20,2016-08-24
109708,poll,Economist/YouGov,8/19 - 8/23,906 RV,4.1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2erivxg1vt/trackingreport.pdf,Wrong Track,-37.0,28,65,Direction of Country,country_direction,2016-08-19,2016-08-23
109664,poll,Rasmussen Reports,8/14 - 8/18,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-35.0,29,64,Direction of Country,country_direction,2016-08-14,2016-08-18
109617,poll,Reuters/Ipsos,8/13 - 8/17,1607 A,2.8,http://www.realclearpolitics.com/docs/2016_Reuters_Tracking_-_Core_Political_8.17_.16_.pdf,Wrong Track,-46.0,21,67,Direction of Country,country_direction,2016-08-13,2016-08-17
109578,poll,Economist/YouGov,8/14 - 8/16,916 RV,4.1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kr0nmn4yjw/trackingreport.pdf,Wrong Track,-37.0,27,64,Direction of Country,country_direction,2016-08-14,2016-08-16
109544,poll,Rasmussen Reports,8/7 - 8/11,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-29.0,33,62,Direction of Country,country_direction,2016-08-07,2016-08-11
109459,poll,Reuters/Ipsos,8/6 - 8/10,1459 A,2.9,http://www.realclearpolitics.com/docs/2016/2016_Reuters_Tracking_Core_Political_8.10_.16_.pdf,Wrong Track,-38.0,24,62,Direction of Country,country_direction,2016-08-06,2016-08-10
109389,poll,Economist/YouGov,8/6 - 8/9,911 RV,4.2,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/q5pwsgll90/trackingreport.pdf,Wrong Track,-38.0,28,66,Direction of Country,country_direction,2016-08-06,2016-08-09
109415,poll,Bloomberg,8/5 - 8/8,1007 A,3.1,http://www.bloomberg.com/politics/articles/2016-08-10/bloomberg-politics-national-poll,Wrong Track,-43.0,25,68,Direction of Country,country_direction,2016-08-05,2016-08-08
109428,poll,Monmouth,8/4 - 8/7,683 LV,3.8,http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_081016/,Wrong Track,-32.0,32,64,Direction of Country,country_direction,2016-08-04,2016-08-07
109348,poll,Rasmussen Reports,7/31 - 8/4,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-32.0,31,63,Direction of Country,country_direction,2016-07-31,2016-08-04
109284,poll,McClatchy/Marist,8/1 - 8/3,983 RV,3.1,https://www.scribd.com/document/320225575/McClatchy-Marist-Poll-National-Nature-of-the-Sample-and-Tables-August-2016,Wrong Track,-25.0,34,59,Direction of Country,country_direction,2016-08-01,2016-08-03
109320,poll,NBC News/Wall St. Jrnl,7/31 - 8/3,800 RV,3.5,https://www.scribd.com/document/320321712/16579-NBCWSJ-August-Poll,Wrong Track,-30.0,32,62,Direction of Country,country_direction,2016-07-31,2016-08-03
109277,poll,Reuters/Ipsos,7/30 - 8/3,1631 A,2.8,http://www.realclearpolitics.com/docs/2016/2016_Reuters_Tracking_-_Core_Political_8.3_.16_FINAL_.pdf,Wrong Track,-41.0,23,64,Direction of Country,country_direction,2016-07-30,2016-08-03
109226,poll,Economist/YouGov,7/30 - 8/1,933 RV,4.1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/y59fakpftb/trackingreport.pdf,Wrong Track,-37.0,27,64,Direction of Country,country_direction,2016-07-30,2016-08-01
109195,poll,Rasmussen Reports,7/24 - 7/28,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-37.0,29,66,Direction of Country,country_direction,2016-07-24,2016-07-28
109167,poll,Reuters/Ipsos,7/25 - 7/29,2157 A,2.4,http://www.realclearpolitics.com/docs/2016/2016_Reuters_Tracking_-_Core_Political_7.29_.16_FINAL_.pdf,Wrong Track,-50.0,18,68,Direction of Country,country_direction,2016-07-25,2016-07-29
109094,poll,Economist/YouGov,7/23 - 7/24,1057 RV,4.5,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/z119qtmi5t/trackingreport.pdf,Wrong Track,-42.0,25,67,Direction of Country,country_direction,2016-07-23,2016-07-24
109088,poll,Rasmussen Reports,7/17 - 7/21,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-46.0,24,70,Direction of Country,country_direction,2016-07-17,2016-07-21
109060,poll,Reuters/Ipsos,7/16 - 7/20,1522 A,2.9,http://www.ipsos-na.com/download/pr.aspx?id=15780,Wrong Track,-48.0,19,67,Direction of Country,country_direction,2016-07-16,2016-07-20
109019,poll,Economist/YouGov,7/15 - 7/17,925 RV,4.5,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/32pd59od67/trackingreport.pdf,Wrong Track,-47.0,22,69,Direction of Country,country_direction,2016-07-15,2016-07-17
108981,poll,ABC News/Wash Post,7/11 - 7/14,816 RV,4.0,https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2016/07/17/National-Politics/Polling/question_16559.xml?uuid=Mx4OEkweEea_J0BRBoNvlg,Wrong Track,-45.0,26,71,Direction of Country,country_direction,2016-07-11,2016-07-14
109004,poll,Rasmussen Reports,7/10 - 7/14,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-51.0,21,72,Direction of Country,country_direction,2016-07-10,2016-07-14
108986,poll,NBC News/Wall St. Jrnl,7/9 - 7/13,1000 RV,3.1,https://www.scribd.com/document/318507755/NBC-Wall-Street-Journal-National-Poll,Wrong Track,-55.0,18,73,Direction of Country,country_direction,2016-07-09,2016-07-13
108927,poll,CBS News/NY Times,7/8 - 7/12,1600 A,3.0,http://www.realclearpolitics.com/docs/2016/CBS_NYT_July_2016.pdf,Wrong Track,-43.0,26,69,Direction of Country,country_direction,2016-07-08,2016-07-12
108863,poll,Economist/YouGov,7/9 - 7/11,932 RV,4.5,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/aziwwcov45/trackingreport.pdf,Wrong Track,-46.0,24,70,Direction of Country,country_direction,2016-07-09,2016-07-11
108956,poll,Associated Press-GfK,7/7 - 7/11,1009 A,3.3,http://ap-gfkpoll.com/main/wp-content/uploads/2016/07/July-2016-AP-GfK-Poll-Posted-Topline_RDWT_Fundraising_immigration.pdf,Wrong Track,-60.0,19,79,Direction of Country,country_direction,2016-07-07,2016-07-11
109037,poll,McClatchy/Marist,7/5 - 7/9,1249 A,2.8,http://www.mcclatchydc.com/news/politics-government/election/article90664537.ece/BINARY/Full%20results%20of%20McClatchy-Marist%20Poll,Wrong Track,-43.0,25,68,Direction of Country,country_direction,2016-07-05,2016-07-09
108831,poll,Rasmussen Reports,7/3 - 7/7,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-42.0,26,68,Direction of Country,country_direction,2016-07-03,2016-07-07
108810,poll,Reuters/Ipsos,7/2 - 7/6,1543 A,2.8,http://www.ipsos-na.com/download/pr.aspx?id=15725,Wrong Track,-40.0,24,64,Direction of Country,country_direction,2016-07-02,2016-07-06
108797,poll,Economist/YouGov,7/2 - 7/4,918 RV,4.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5sdqqkfzmf/trackingreport.pdf,Wrong Track,-38.0,27,65,Direction of Country,country_direction,2016-07-02,2016-07-04
108788,poll,Rasmussen Reports,6/26 - 6/30,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-36.0,29,65,Direction of Country,country_direction,2016-06-26,2016-06-30
108778,poll,USA Today/Suffolk,6/26 - 6/29,1000 LV,3.0,http://www.realclearpolitics.com/docs/2016/USAT_Suffolk_June_26_to_29_2016.pdf,Wrong Track,-33.0,27,60,Direction of Country,country_direction,2016-06-26,2016-06-29
108743,poll,Reuters/Ipsos,6/25 - 6/29,1543 A,2.8,http://www.realclearpolitics.com/docs/2016/Reuters_June_25_to_29_2016.pdf,Wrong Track,-45.0,20,65,Direction of Country,country_direction,2016-06-25,2016-06-29
108725,poll,Economist/YouGov,6/24 - 6/27,919 RV,3.9,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/axi10yrs2o/trackingreport.pdf,Wrong Track,-46.0,23,69,Direction of Country,country_direction,2016-06-24,2016-06-27
109035,poll,National Journal,6/19 - 6/24,1000 A,3.1,http://heartlandmonitor.com/wp-content/uploads/2016/07/Topline_Allstate_Heartland-Monitor-Poll-XXVI_D1client_062816.pdf,Wrong Track,-44.0,22,66,Direction of Country,country_direction,2016-06-19,2016-06-24
108670,poll,NBC News/Wall St. Jrnl,6/19 - 6/23,1000 RV,0.0,https://www.scribd.com/doc/316881192/Nbcwsj-June-Poll,Wrong Track,-50.0,21,71,Direction of Country,country_direction,2016-06-19,2016-06-23
108668,poll,Rasmussen Reports,6/19 - 6/23,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-37.0,29,66,Direction of Country,country_direction,2016-06-19,2016-06-23
108621,poll,Reuters/Ipsos,6/18 - 6/20,1585 A,2.8,http://www.realclearpolitics.com/docs/2016/Reuters_Ipsos_June_18_to_22_2016.pdf,Wrong Track,-40.0,24,64,Direction of Country,country_direction,2016-06-18,2016-06-20
108607,poll,Economist/YouGov,6/18 - 6/20,911 RV,4.2,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6tjejbckjp/trackingreport.pdf,Wrong Track,-35.0,28,63,Direction of Country,country_direction,2016-06-18,2016-06-20
108562,poll,Rasmussen Reports,6/12 - 6/16,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-41.0,26,67,Direction of Country,country_direction,2016-06-12,2016-06-16
108532,poll,Reuters/Ipsos,6/11 - 6/15,1602 A,2.8,http://www.realclearpolitics.com/docs/2016/Reuters_Ipsos_June_11th_to_15th_2016.pdf,Wrong Track,-44.0,21,65,Direction of Country,country_direction,2016-06-11,2016-06-15
108507,poll,Bloomberg,6/10 - 6/13,1000 A,3.1,http://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rHnwvRAkeirY/v0,Wrong Track,-45.0,23,68,Direction of Country,country_direction,2016-06-10,2016-06-13
108533,poll,CBS News,6/9 - 6/13,1280 A,3.0,https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump,Wrong Track,-30.0,33,63,Direction of Country,country_direction,2016-06-09,2016-06-13
108497,poll,Rasmussen Reports,6/5 - 6/9,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-40.0,27,67,Direction of Country,country_direction,2016-06-05,2016-06-09
108474,poll,Reuters/Ipsos,6/4 - 6/8,1716 A,2.7,http://www.realclearpolitics.com/docs/2016/Reuters_Ipsos_June_4th_to_June_8th.pdf,Wrong Track,-38.0,25,63,Direction of Country,country_direction,2016-06-04,2016-06-08
108488,poll,Economist/YouGov,6/2 - 6/5,1396 RV,0.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m7s6iqt12g/trackingreport.pdf,Wrong Track,-42.0,25,67,Direction of Country,country_direction,2016-06-02,2016-06-05
108435,poll,Rasmussen Reports,5/29 - 6/2,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-39.0,27,66,Direction of Country,country_direction,2016-05-29,2016-06-02
108412,poll,Reuters/Ipsos,5/28 - 6/1,1615 A,2.8,http://www.ipsos-na.com/download/pr.aspx?id=15635,Wrong Track,-40.0,24,64,Direction of Country,country_direction,2016-05-28,2016-06-01
108370,poll,Rasmussen Reports,5/22 - 5/26,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-38.0,28,66,Direction of Country,country_direction,2016-05-22,2016-05-26
108343,poll,Reuters/Ipsos,5/21 - 5/25,1576 A,2.8,http://www.ipsos-na.com/news-polls/reuters-polls/,Wrong Track,-34.0,26,60,Direction of Country,country_direction,2016-05-21,2016-05-25
108334,poll,The Economist/YouGov,5/20 - 5/23,1393 RV,3.5,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pvixa9vesu/trackingreport.pdf,Wrong Track,-41.0,26,67,Direction of Country,country_direction,2016-05-20,2016-05-23
108305,poll,Rasmussen Reports,5/15 - 5/19,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-39.0,27,66,Direction of Country,country_direction,2016-05-15,2016-05-19
108269,poll,Reuters/Ipsos,5/14 - 5/17,1677 A,2.7,http://www.ipsos-na.com/news-polls/reuters-polls/,Wrong Track,-38.0,24,62,Direction of Country,country_direction,2016-05-14,2016-05-17
108264,poll,CBS News/NY Times,5/13 - 5/17,1300 A,3.0,http://www.cbsnews.com/news/cbs-poll-americans-divided-over-transgender-bathroom-laws-supreme-court/,Wrong Track,-33.0,30,63,Direction of Country,country_direction,2016-05-13,2016-05-17
108240,poll,Rasmussen Reports,5/8 - 5/12,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-41.0,27,68,Direction of Country,country_direction,2016-05-08,2016-05-12
108229,poll,Reuters/Ipsos,5/7 - 5/11,1611 A,2.8,http://www.ipsos-na.com/news-polls/reuters-polls/,Wrong Track,-47.0,21,68,Direction of Country,country_direction,2016-05-07,2016-05-11
108200,poll,The Economist/YouGov,5/6 - 5/9,1389 RV,3.3,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1zv1rvlmg8/trackingreport.pdf,Wrong Track,-45.0,23,68,Direction of Country,country_direction,2016-05-06,2016-05-09
108143,poll,Rasmussen Reports,5/1 - 5/5,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-40.0,27,67,Direction of Country,country_direction,2016-05-01,2016-05-05
108135,poll,Reuters/Ipsos,4/30 - 5/4,1277 A,3.1,http://www.ipsos-na.com/download/pr.aspx?id=15541,Wrong Track,-34.0,26,60,Direction of Country,country_direction,2016-04-30,2016-05-04
108054,poll,Rasmussen Reports,4/24 - 4/29,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-36.0,29,65,Direction of Country,country_direction,2016-04-24,2016-04-29
108010,poll,Reuters/Ipsos,4/23 - 4/27,2116 A,2.4,http://www.ipsos-na.com/download/pr.aspx?id=15525,Wrong Track,-42.0,23,65,Direction of Country,country_direction,2016-04-23,2016-04-27
107964,poll,The Economist/YouGov,4/22 - 4/26,1375 RV,3.2,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/iy6gsf35t3/trackingreport.pdf,Wrong Track,-41.0,25,66,Direction of Country,country_direction,2016-04-22,2016-04-26
107932,poll,USA Today/Suffolk,4/20 - 4/24,1000 LV,3.0,http://www.suffolk.edu/academics/10741.php,Wrong Track,-33.0,28,61,Direction of Country,country_direction,2016-04-20,2016-04-24
107926,poll,Rasmussen Reports,4/17 - 4/22,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-41.0,26,67,Direction of Country,country_direction,2016-04-17,2016-04-22
107921,poll,GWU/Battleground,4/17 - 4/20,1000 LV,3.1,https://mediarelations.gwu.edu/sites/mediarelations.gwu.edu/files/GWBattlegroundPoll58-questionnaire.pdf,Wrong Track,-40.0,26,66,Direction of Country,country_direction,2016-04-17,2016-04-20
107873,poll,Reuters/Ipsos,4/16 - 4/20,1598 A,2.8,http://www.ipsos-na.com/news-polls/reuters-polls/,Wrong Track,-36.0,25,61,Direction of Country,country_direction,2016-04-16,2016-04-20
107833,poll,NBC News/Wall St. Jrnl,4/10 - 4/14,1000 RV,3.1,http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/16229%20NBCWSJ%20April%20Poll.pdf,Wrong Track,-46.0,24,70,Direction of Country,country_direction,2016-04-10,2016-04-14
107819,poll,Rasmussen Reports,4/10 - 4/14,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-45.0,24,69,Direction of Country,country_direction,2016-04-10,2016-04-14
107790,poll,CBS News,4/8 - 4/12,1320 A,3.0,http://www.cbsnews.com/news/cbs-poll-hillary-clinton-seen-as-more-effective-uniter-than-bernie-sanders/,Wrong Track,-36.0,30,66,Direction of Country,country_direction,2016-04-08,2016-04-12
107771,poll,Reuters/Ipsos,4/9 - 4/13,1680 A,2.7,http://www.ipsos-na.com/news-polls/reuters-polls/,Wrong Track,-38.0,25,63,Direction of Country,country_direction,2016-04-09,2016-04-13
107732,poll,The Economist/YouGov,4/8 - 4/11,1392 RV,3.1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7jpcirfrbf/trackingreport.pdf,Wrong Track,-39.0,26,65,Direction of Country,country_direction,2016-04-08,2016-04-11
107701,poll,Rasmussen Reports,4/3 - 4/7,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-40.0,27,67,Direction of Country,country_direction,2016-04-03,2016-04-07
107659,poll,Reuters/Ipsos,4/2 - 4/6,1526 A,2.9,http://www.ipsos-na.com/download/pr.aspx?id=15462,Wrong Track,-38.0,25,63,Direction of Country,country_direction,2016-04-02,2016-04-06
